Country,Status,Date,Centre ID,Center,Verified,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Province,Adm1 ID,District,Adm2 ID,Chiefdom,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info,Old ID,Source link
Sierra Leone,Open,2012,HF0111,Baama,Yes,Health Centre,CHC,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Simbaru,Baama Town,8.2156619,-11.2878182,,,,,SL-MOH,,
Sierra Leone,Open,2012,HF0112,Faala,Yes,Health Post,CHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Simbaru,Falla village ,8.287125922,-11.38187283,,,,,SL-MOH,,
Sierra Leone,Open,2012,HF0113,Gbageima,Yes,Health Post,CHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Simbaru,Gbageima village ,8.173264366,-11.30593963,,,,,SL-MOH,,
Sierra Leone,Open,2012,HF0114,Gendema ,Y - Stuart,Health Post,MCHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Simbaru,Gendema village ,8.2329135,-11.3472588,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2012,HF0115,Blama,Y - Stuart,Health Centre,CHC,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,Blama Towm ,8.225342,-11.3898372,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2012,HF0116,Doujou,Yes,Health Post,CHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,Doujou village ,7.810867586,-11.41457152,,,,,SL-MOH,,
Sierra Leone,Open,2012,HF0117,London,Yes,Health Post,MCHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,London Section (Blama town),7.8741655,-11.3448069,,,,,SL-MOH,,
Sierra Leone,Open,2012,HF0118,Ngelehun,Y - Stuart,Health Post,MCHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,Ngelehun Village ,8.0131094,-11.11314,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2012,HF0119,Nyangbe - Bo,Yes,Health Post,MCHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,Nyagbe-Bo village ,7.936607473,-11.34875065,,,,,SL-MOH,,
Sierra Leone,Open,2012,HF0120,Serabu S/B,Y - Stuart,Health Post,CHP,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,Serabu Village ,7.853564,-11.2873845,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2012,HF0121,Tobanda,Y - Stuart,Health Centre,CHC,,,,,,,,,,,,,,,Eastern,SL01,Kenema,SL0102,Small-Bo,Tobanda village ,7.808709,-11.3683293,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0122,Bandasuma Fiama,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Fiama,Bandasuma Fiama,8.5230376,-10.7135315,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0123,Bombordu Fiama,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Fiama,Bombordu,8.621978,-10.8605178,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0124,Gbetema Fiama,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Fiama,Gbetema Fiama,8.6040047,-10.8174528,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0125,Njagbwema Fiama,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Fiama,Njagbwema Fiama,8.628487767,-10.8236067,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0126,Yekior Fiama,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Fiama,Yekior,8.5765672,-10.8786771,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0127,Fembedu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane,Fenbedu,8.601337,-10.733539,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0128,Gandorhun,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane,Gandorhun,8.4396244,-10.8625307,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0129,Kanekor,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane,Kanekor,8.4909607,-10.880217,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0130,Kwangor,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane,Kwangor,8.4909607,-10.880217,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0131,Mbaoma,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane,Mbaoma,8.6236481,-11.1506494,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0132,Sunga,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane,Sunga,8.4515997,-10.9185563,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0133,Koardu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane Kandor,Koardu,8.6113048,-10.5828308,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0134,Sindadu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbane Kandor,Sindadu,8.6778143,-10.5675683,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0135,Boroma,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Boroma,8.66631,-10.9450165,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0136,Gbangadu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Gbangadu,8.7834138,-10.8568223,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0137,Under Fives,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Govt Hospital,8.6448,-10.9671,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0138,Kamadu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Kamadu,8.6617639,-10.9757746,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0139,Koakor,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Koakor,8.6478765,-10.8149766,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0140,Koeyor,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Koeyor,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0141,Simbakoro,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Military Barracks Koidu,8.62732,-10.96319,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0142,Quidadu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Quidadu,8.7154875,-10.9471811,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0143,Small Sefadu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Gbense,Small Sefadu,8.7551711,-10.9040369,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0144,Bunabu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Goroma Kono,Bunabu,8.4219706,-11.1579068,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0145,Kangama,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Goroma Kono,Kangama,8.3762349,-11.0572233,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0146,Ngagbwema Gorama,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Goroma Kono,Njagbwema Goroma,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0147,Torkpombu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Goroma Kono,Torkpombu,8.4117985,-11.0986805,,,,,SL-MOH,,
Sierra Leone,Open,15/11/2014,HF0148,Peyima,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Kamara,Peyima,8.7556669,-11.0480605,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0149,Samiquidu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Kamara,Samiquidu,8.694967446,-11.05891364,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0150,Sukudu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Kamara,Sukudu Kamara,8.7604538,-11.0311062,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0151,Tombodu,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Kamara,Tombodu,8.702846738,-11.01221351,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0152,Foakor ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Foakor,8.764407,-10.6298609,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0153,Gbongongor,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Gbongongor,8.892762436,-10.63574105,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0154,Koima,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Koima,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0155,Kombayendeh,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Kombayendeh,8.78730201,-10.70896041,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0156,Kongoifeh,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Kongoifeh,8.7893372,-10.571974,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0157,Kundundu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Kunududu,8.8972902,-10.6807343,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0158,Saiama,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Lei,Saiama,8.8177542,-10.6162627,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0159,Kameindor,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Mafindor,Kameindor,8.6820987,-10.5149095,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0160,Koindu Kunteh,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Mafindor,Koindu Kunteh,8.6487113,-10.5156351,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0161,Sambaya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Mafindor,Sambaya,8.728804649,-10.50629745,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0162,Bumpeh,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Bumpeh (Bumpe),8.6144188,-11.0761096,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0163,Condama,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Condama,8.436599937,-11.07714319,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0164,Gondama,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Gondama,8.4356059,-11.0765594,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0165,Mansudu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Masundu,8.7961597,-11.0670426,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0166,Motema,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Motema,8.6080276,-11.024315,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0167,Ngaiya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Ngaiya,8.5982774,-11.0372958,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0168,Njagbwema,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Njagbwema Nimikoro,8.64166699,-11.1434981,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0169,Njala,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Njala,8.5718912,-11.0556655,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0170,Sangekoro,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Sanjekoro,8.45923453,-11.09924476,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0171,Seidu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Seidu,9.0182064,-10.5948339,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0172,Tongoma,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Tongoma,8.6608973,-10.6934277,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0173,Yengema,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimikoro,Yengema,8.6188316,-11.0445239,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0174,Massabendu,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimiyama,Massabendu,8.69581361,-11.25115173,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0175,Ngotown,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimiyama,Ngo Town,8.574335632,-11.30783949,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0176,Peya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimiyama,Peya,8.4937702,-11.2128835,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0177,Sandia,Yes - Trev,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimiyama,Sandia,8.642720205,-11.26821939,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0178,Jaiama Sewafeh Chc,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimiyama,Sewafe Town,8.542912441,-11.24122112,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0179,Walihun,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Nimiyama,Walihun,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0180,Bangabaya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Bangabaya,8.8186751,-11.1713755,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0181,Gbeya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Gbeya,8.8883432,-10.8571656,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0182,Kayima,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Kayima,8.8872144,-11.1593731,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0183,Kochero,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Kochero,8.9090535,-10.9097835,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0184,Kondeya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Kondeya,8.999326,-11.0833714,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0185,Kpampriadu ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Kpampriadu,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0186,Mansundu,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Mansundu,8.792947422,-11.06713062,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0187,Samandu ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Samandu,8.9546907,-11.0402833,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0188,Tefeya,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Tefeya (Tefea),8.7042619,-11.2132744,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0189,Wordu,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Wordu,8.93839267,-11.09925259,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0190,Yardu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Yardu,8.7886355,-10.9834684,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0191,Yormandu,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Sandor,Yormandu,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0192,Bandasuma Soa,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Soa,Bandasuma,8.5230376,-10.7135315,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0193,Fueror,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Soa,Fuero,8.5929285,-10.6410429,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0194,Gbamadu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Soa,Gbamadu,8.6409967,-10.6676417,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0195,Kainkordu,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Soa,Kainkordu,8.6190476,-10.7203527,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0196,Manjama,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Soa,Manjama,8.4065077,-11.0593057,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0197,Sukudu,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Soa,Sukudu Soa,8.7604538,-11.0311062,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0198,Baiama,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Baiama,8.734578,-10.9437162,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0199,Kensay,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Kensay,8.640200458,-10.98800769,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0200,Kimbadu,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Kimbadu,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0201,Koakoyima,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Koakoyima,8.623297854,-10.99455924,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0202,Tongoma,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Tongoma,8.6086753,-10.8385372,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0203,Woama,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Woama,8.5533844,-10.9339907,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0204,Yormandu 1,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Tankoro,Yormandu 1 Town,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0205,Kondewakoro,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Toli,Kondewakoro,9.0335969,-10.5865143,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0206,Kpetema Toli,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Eastern,SL01,Kono,SL0103,Toli,Kpetema,8.960746024,-10.65399441,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0207,Bumban ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Bumban,9.1231496,-11.9080846,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0208,Bumbandain ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Bumbandain,9.1231496,-11.9080846,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0209,Kagbaneh ,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Kagbaneh,9.2919718,-12.1324449,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0210,Kagbankona ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Kagbankona,9.4222099,-11.9102856,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0211,Kamabai ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Kamaba,9.396333,-11.7780857,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0212,Kamasikie ,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Kamasikie,9.3225949,-11.9103606,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0213,Kanikay ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Kanikay,9.296127203,-11.86226874,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0214,Karina ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Karina,9.1729004,-12.0122948,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0215,Kayainkassa,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh,Kayainkassa,9.0486352,-12.7699478,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0216,Kayonkoro ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Kayonkoro,9.210929444,-11.92590681,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0217,Manjoro ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Biriwa,Manjoro,9.2772137,-11.9768005,,,,,SL-MOH,,
Sierra Leone,Closed,2014,HF0218,Fullah Town II,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Fullah Town II,8.90238,-12.0417,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0219,Loneto Health Services,Yes,Health Clinic,Clinic,Private,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Makeni Town,8.887760599,-12.04396599,5 Station Road,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0220,Mabolleh,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Mabolleh,8.8242517,-12.0575751,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0221,Maforay,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Maforay,8.6052917,-12.6335592,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0222,Makama,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Makama,8.8625133,-12.0555459,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0223,Makump Bana,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Makump Bana,8.8077134,-12.0400921,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0224,Masory,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Masory,8.7088108,-12.0986216,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0225,Masuba MCHP,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Masuba,8.8506203,-11.9707133,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0226,Manokoh CHP,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Monokoh,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0227,Patebana,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Patebana,8.838666,-12.0302382,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0228,Robat ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Robat,9.0932002,-12.7296098,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0229,Rokonta,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,Rokonta,8.746048341,-12.04828055,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0230,SL Red Cross Clinic,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Bombali,SL0201,Bombali Sebora,"Mabanta, 14 Mabanta Road",8.887412176,-12.04559474,,,,,SL-MOH,,
